ID	Desc	Persist	Group	Level	Category	Category1	Category2	Category3	Capability	Stack	ErrProc	Precond	SpecialStack	Sync	Save	Delay	Plus	Send	Death	Offline	DelayAdd	Icon	ReplaceRes	OnceRes	HeadRes	BodyRes	BottomRes	OnlySoundRes	SoundRes	ie1	ie2	ie3	ie4	ie5	pe1	pe2	pe3	pe4	pe5
7507	攻击：2-9\n咒法：0-5\n灵：+24\n体：+28\n装备：使你物理会心一击的几率+1%\n装备：使你咒法会心一击的几率+1%	-1	21507	1	0				-1	1000			0	0	0	0	0	0	0				-1							4377	4378								
7508	攻击：2-6\n咒法：1-4\n灵：+17\n体：+22	-1	21508	1	0				-1	1000			0	0	0	0	0	0	0				-1							4379	4380								
7509	攻击：3-6\n咒法：2-4\n灵：+22\n体：+26	-1	21509	1	0				-1	1000			0	0	0	0	0	0	0				-1							4381	4382								
7510	攻击：4-6\n咒法：1-4\n灵：+23\n体：+27	-1	21510	1	0				-1	1000			0	0	0	0	0	0	0				-1							4383	4384								
7511	攻击：2-9\n咒法：0-5\n灵：+24\n体：+28\n装备：使你物理会心一击的几率+1%\n装备：使你咒法会心一击的几率+1%	-1	21511	1	0				-1	1000			0	0	0	0	0	0	0				-1							4385	4386								
7513	将当重生点设置到当前地图。	10	21541	1	0				-1	0			0	1	0	0	0	0	1				-1	44						4320									
7514	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度降低30%，持续3秒</Obj></Seg></Layout>	3	21512	1	0				-1	1000			0	1	0	0	0	0	0			jiansu	-1				58			4327									
7515	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度降低30%，持续4秒</Obj></Seg></Layout>	4	21513	1	0				-1	1000			0	1	0	0	0	0	0			jiansu	-1				58			4327									
7516	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度降低30%，持续5秒</Obj></Seg></Layout>	5	21514	1	0				-1	1000			0	1	0	0	0	0	0			jiansu	-1				58			4327									
7517	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>晕眩1秒</Obj></Seg></Layout>	1	21515	1	0				-1	1000			0	1	0	0	0	0	0			yunxuan	-1		57					7					2				
7518	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>晕眩2秒</Obj></Seg></Layout>	2	21516	1	0				-1	1000			0	1	0	0	0	0	0			yunxuan	-1		57					7					2				
7519	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>晕眩3秒</Obj></Seg></Layout>	3	21517	1	0				-1	1000			0	1	0	0	0	0	0			yunxuan	-1		57					7					2				
7520	恢复10气	1	21518	1	0				-1	1000			0	0	0	0	0	0	0				-1							4328									
7521	恢复20气	1	21519	1	0				-1	1000			0	0	0	0	0	0	0				-1							4329									
7522	恢复40气	1	21520	1	0				-1	1000			0	0	0	0	0	0	0				-1							4330									
7523	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度增加30%，持续4秒</Obj></Seg></Layout>	4	21521	1	0				-1	1000			0	1	0	0	1	0	0			jiasu	-1							4331									
7524	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度增加30%，持续5秒</Obj></Seg></Layout>	5	21522	1	0				-1	1000			0	1	0	0	1	0	0			jiasu	-1							4331									
7525	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>咒术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>移动速度增加30%，持续6秒</Obj></Seg></Layout>	6	21523	1	0				-1	1000			0	1	0	0	1	0	0			jiasu	-1							4331									
7526	额外伤害5	1	21524	1	0				-1	1000			0	0	0	0	0	0	0				-1							4332									
7527	额外伤害15	1	21525	1	0				-1	1000			0	0	0	0	0	0	0				-1							4333									
7528	额外伤害30	1	21526	1	0				-1	1000			0	0	0	0	0	0	0				-1							4334									
7529	恢复10命	1	21527	1	0				-1	1000			0	0	0	0	0	0	0				-1							4335									
7530	恢复20命	1	21528	1	0				-1	1000			0	0	0	0	0	0	0				-1							4336									
7531	恢复40命	1	21529	1	0				-1	1000			0	0	0	0	0	0	0				-1							4337									
7532	恢复50命	1	21530	1	0				-1	1000			0	0	0	0	0	0	0				-1							4338									
7533	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>幻术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>“柏鉴”临身，会心一击率+50%，持续10秒。</Obj></Seg></Layout>	10	21531	1	0				-1	1000			0	1	0	0	1	0	0			bianshen	483							4341									
7534	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>幻术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>“刑天”附体，会心一击率+50%，持续10秒。</Obj></Seg></Layout>	10	21532	1	0				-1	1000			0	1	0	0	1	0	0			bianshen	448							4341									
7535	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>幻术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>幻化“云鹤”，会心一击率+50%，持续10秒。</Obj></Seg></Layout>	10	21533	1	0				-1	1000			0	1	0	0	1	0	0			bianshen	462							4341									
7536	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>幻术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>幻化“翔鹏”，会心一击率+50%，持续10秒。</Obj></Seg></Layout>	10	21534	1	0				-1	1000			0	1	0	0	1	0	0			bianshen	339							4341									
7537	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>幻术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>“狼魂”觉醒，会心一击率+50%，持续10秒。</Obj></Seg></Layout>	10	21535	1	0				-1	1000			0	1	0	0	1	0	0			bianshen	444							4341									
7538	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>幻术</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>兽使变身，“虎魂”觉醒，会心一击率+50%，持续10秒。</Obj></Seg></Layout>	10	21536	1	0				-1	1000			0	1	0	0	1	0	0			bianshen	341							4341									
7539	额外伤害40	1	21537	1	0				-1	1000			0	0	0	0	0	0	0				-1							4339									
7540	<Layout margin-top=5 margin-left=5 margin-right=5 margin-bottom=5 width=150><Seg text-align=left><Obj type=text>装备技法</Obj></Seg><Seg text-align=right float=wrap><Obj type=text>武技</Obj></Seg><Seg text-align=left><Obj type=text color=247,207,8>流血：每秒损失6点命，持续10秒。</Obj></Seg></Layout>	10	21538	1	0				-1	1000			0	1	0	0	0	0	0			liuxue	-1							4340									
7541	每5秒，自动恢复5点气。	-1	21542	1	0				-1	1000			0	0	0	0	0	0	0				-1							4321									
7542	每5秒，自动恢复15点气。	-1	21543	1	0				-1	1000			0	0	0	0	0	0	0				-1							4322									
7543	每5秒，自动恢复30点气。	-1	21544	1	0				-1	1000			0	0	0	0	0	0	0				-1							4323									
7544	每5秒，自动恢复5点命。	-1	21545	1	0				-1	1000			0	0	0	0	0	0	0				-1							4324									
7545	每5秒，自动恢复15点命。	-1	21546	1	0				-1	1000			0	0	0	0	0	0	0				-1							4325									
7546	每5秒，自动恢复30点命。	-1	21547	1	0				-1	1000			0	0	0	0	0	0	0				-1							4326									
7547	击中目标时，有一定几率使目标减速30%，持续3秒。	-1	21548	1	0				-1	1000			0	0	0	0	0	0	0				-1												517				
7548	击中目标时，有一定几率使目标减速30%，持续4秒。	-1	21549	1	0				-1	1000			0	0	0	0	0	0	0				-1												518				
7549	击中目标时，有一定几率使目标减速30%，持续5秒。	-1	21550	1	0				-1	1000			0	0	0	0	0	0	0				-1												519				
7550	击中目标时，有一定几率使目标晕眩，持续1秒。	-1	21551	1	0				-1	1000			0	0	0	0	0	0	0				-1												520				
7551	击中目标时，有一定几率使目标晕眩，持续2秒。	-1	21552	1	0				-1	1000			0	0	0	0	0	0	0				-1												521				
7552	击中目标时，有一定几率使目标晕眩，持续3秒。	-1	21553	1	0				-1	1000			0	0	0	0	0	0	0				-1												522				
7553	击中目标时，有一定几率恢复10点气。	-1	21554	1	0				-1	1000			0	0	0	0	0	0	0				-1												523				
7554	击中目标时，有一定几率恢复20点气。	-1	21555	1	0				-1	1000			0	0	0	0	0	0	0				-1												524				
7555	击中目标时，有一定几率恢复40点气。	-1	21556	1	0				-1	1000			0	0	0	0	0	0	0				-1												525				
7556	击中目标时，有一定几率使自己加速30%，持续4秒。	-1	21557	1	0				-1	1000			0	0	0	0	0	0	0				-1												526				
7557	击中目标时，有一定几率使自己加速30%，持续5秒。	-1	21558	1	0				-1	1000			0	0	0	0	0	0	0				-1												527				
7558	击中目标时，有一定几率使自己加速30%，持续6秒。	-1	21559	1	0				-1	1000			0	0	0	0	0	0	0				-1												528				
7559	击中目标时，有一定几率对目标造成5点额外伤害。	-1	21560	1	0				-1	1000			0	0	0	0	0	0	0				-1												529				
7560	击中目标时，有一定几率对目标造成15点额外伤害。	-1	21561	1	0				-1	1000			0	0	0	0	0	0	0				-1												530				
7561	击中目标时，有一定几率对目标造成30点额外伤害。	-1	21562	1	0				-1	1000			0	0	0	0	0	0	0				-1												531				
7562	击中目标时，有一定几率恢复10点命。	-1	21563	1	0				-1	1000			0	0	0	0	0	0	0				-1												532				
7563	击中目标时，有一定几率恢复20点命。	-1	21564	1	0				-1	1000			0	0	0	0	0	0	0				-1												533				
7564	击中目标时，有一定几率恢复40点命。	-1	21565	1	0				-1	1000			0	0	0	0	0	0	0				-1												534				
7565	四项基本属性各+5，出招和施法速度各+5%，闪避+100。	-1	21566	1	0				-1	1000			0	0	0	0	0	0	0				-1							4342									
7566	四项基本属性各+10，出招和施法速度+7%，闪避+150。	-1	21567	1	0				-1	1000			0	0	0	0	0	0	0				-1							4343									
7567	四项基本属性各+15，出招和施法速度+10%，闪避+200。	-1	21568	1	0				-1	1000			0	0	0	0	0	0	0				-1							4344									
7568	四项基本属性各+5，物理和咒法会心一击率+5%，命中+100。	-1	21569	1	0				-1	1000			0	0	0	0	0	0	0				-1							4345									
7569	四项基本属性各+10，物理和咒法会心一击率+7%，命中+150。	-1	21570	1	0				-1	1000			0	0	0	0	0	0	0				-1							4346									
7570	四项基本属性各+15，物理和咒法会心一击率+10%，命中+200。	-1	21571	1	0				-1	1000			0	0	0	0	0	0	0				-1							4347									
7571	随机传送	-1	10014	1	99				-1	0	ShowMsg(10201)	!IsHaveBuff(771)	0	1	0	0	0	0	1				-1	40						4372									
7609	体+2	-1	21572	1	0				-1	1000			0	0	0	0	0	0	0				-1							702									
7610	体+3	-1	21573	1	0				-1	1000			0	0	0	0	0	0	0				-1							703									
7611	体+4	-1	21574	1	0				-1	1000			0	0	0	0	0	0	0				-1							704									
7612	命中+20	-1	21575	1	0				-1	1000			0	0	0	0	0	0	0				-1							754									
7613	命中+40	-1	21576	1	0				-1	1000			0	0	0	0	0	0	0				-1							755									
7614	命中+60	-1	21577	1	0				-1	1000			0	0	0	0	0	0	0				-1							756									
7615	咒法会心一击率+1%	-1	21578	1	0				-1	1000			0	0	0	0	0	0	0				-1							749									
7616	咒法会心一击率+1%	-1	21579	1	0				-1	1000			0	0	0	0	0	0	0				-1							749									
7617	咒法会心一击率+2%	-1	21580	1	0				-1	1000			0	0	0	0	0	0	0				-1							750									
7618	物理会心一击率+1%	-1	21581	1	0				-1	1000			0	0	0	0	0	0	0				-1							741									
7619	物理会心一击率+1%	-1	21582	1	0				-1	1000			0	0	0	0	0	0	0				-1							741									
7620	物理会心一击率+2%	-1	21583	1	0				-1	1000			0	0	0	0	0	0	0				-1							742									
7621	力+2	-1	21584	1	0				-1	1000			0	0	0	0	0	0	0				-1							712									
7622	力+3	-1	21585	1	0				-1	1000			0	0	0	0	0	0	0				-1							713									
7623	力+4	-1	21586	1	0				-1	1000			0	0	0	0	0	0	0				-1							714									
7624	闪避+20	-1	21587	1	0				-1	1000			0	0	0	0	0	0	0				-1							746									
7625	闪避+40	-1	21588	1	0				-1	1000			0	0	0	0	0	0	0				-1							747									
7626	闪避+60	-1	21589	1	0				-1	1000			0	0	0	0	0	0	0				-1							748									
7627	术+2	-1	21590	1	0				-1	1000			0	0	0	0	0	0	0				-1							732									
7628	术+3	-1	21591	1	0				-1	1000			0	0	0	0	0	0	0				-1							733									
7629	术+4	-1	21592	1	0				-1	1000			0	0	0	0	0	0	0				-1							734									
7630	灵+2	-1	21593	1	0				-1	1000			0	0	0	0	0	0	0				-1							722									
7631	灵+3	-1	21594	1	0				-1	1000			0	0	0	0	0	0	0				-1							723									
7632	灵+4	-1	21595	1	0				-1	1000			0	0	0	0	0	0	0				-1							724									
7633	玄冥+1	-1	21596	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							877									
7634	玄冥+2	-1	21597	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							878									
7635	玄冥+3	-1	21598	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							879									
7636	玄冥+4	-1	21599	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							880									
7637	玄冥+5	-1	21600	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							881									
7638	玄冥+6	-1	21601	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							882									
7639	玄冥+7	-1	21602	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							883									
7640	玄冥+8	-1	21603	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							884									
7641	玄冥+9	-1	21604	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							885									
7642	玄冥+10	-1	21605	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							886									
7643	玄冥+11	-1	21606	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							887									
7644	玄冥+12	-1	21607	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							888									
7645	玄冥+13	-1	21608	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							889									
7646	玄冥+14	-1	21609	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							890									
7647	玄冥+15	-1	21610	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							891									
7648	玄冥+16	-1	21611	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							892									
7649	玄冥+17	-1	21612	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							893									
7650	玄冥+18	-1	21613	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							894									
7651	玄冥+19	-1	21614	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							895									
7652	玄冥+20	-1	21615	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							896									
7653	八卦+1	-1	21616	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							897									
7654	八卦+2	-1	21617	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							898									
7655	八卦+3	-1	21618	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							899									
7656	八卦+4	-1	21619	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							900									
7657	八卦+5	-1	21620	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							901									
7658	八卦+6	-1	21621	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							902									
7659	八卦+7	-1	21622	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							903									
7660	八卦+8	-1	21623	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							904									
7661	八卦+9	-1	21624	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							905									
7662	八卦+10	-1	21625	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							906									
7663	八卦+11	-1	21626	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							907									
7664	八卦+12	-1	21627	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							908									
7665	八卦+13	-1	21628	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							909									
7666	八卦+14	-1	21629	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							910									
7667	八卦+15	-1	21630	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							911									
7668	八卦+16	-1	21631	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							912									
7669	八卦+17	-1	21632	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							913									
7670	八卦+18	-1	21633	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							914									
7671	八卦+19	-1	21634	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							915									
7672	八卦+20	-1	21635	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							916									
7673	护甲+1	-1	21636	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							917									
7674	护甲+2	-1	21637	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							918									
7675	护甲+3	-1	21638	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							919									
7676	护甲+4	-1	21639	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							920									
7677	护甲+5	-1	21640	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							921									
7678	护甲+6	-1	21641	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							922									
7679	护甲+7	-1	21642	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							923									
7680	护甲+8	-1	21643	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							924									
7681	护甲+9	-1	21644	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							925									
7682	护甲+10	-1	21645	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							926									
7683	护甲+11	-1	21646	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							927									
7684	护甲+12	-1	21647	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							928									
7685	护甲+13	-1	21648	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							929									
7686	护甲+14	-1	21649	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							930									
7687	护甲+15	-1	21650	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							931									
7688	护甲+16	-1	21651	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							932									
7689	护甲+17	-1	21652	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							933									
7690	护甲+18	-1	21653	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							934									
7691	护甲+19	-1	21654	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							935									
7692	护甲+20	-1	21655	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							936									
7693	灵+1	-1	21656	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							937									
7694	灵+2	-1	21657	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							938									
7695	灵+3	-1	21658	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							939									
7696	灵+4	-1	21659	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							940									
7697	灵+5	-1	21660	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							941									
7698	灵+6	-1	21661	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							942									
7699	灵+7	-1	21662	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							943									
7700	灵+8	-1	21663	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							944									
7701	灵+9	-1	21664	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							945									
7702	灵+10	-1	21665	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							946									
7703	力+1	-1	21666	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							947									
7704	力+2	-1	21667	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							948									
7705	力+3	-1	21668	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							949									
7706	力+4	-1	21669	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							950									
7707	力+5	-1	21670	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							951									
7708	力+6	-1	21671	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							952									
7709	力+7	-1	21672	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							953									
7710	力+8	-1	21673	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							954									
7711	力+9	-1	21674	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							955									
7712	力+10	-1	21675	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							956									
7713	体+1	-1	21676	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							957									
7714	体+2	-1	21677	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							958									
7715	体+3	-1	21678	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							959									
7716	体+4	-1	21679	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							960									
7717	体+5	-1	21680	1	0				-1	1000			0	0	0	0	0	0	0			0	-1							961									
