SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	LRSkill	DelType	IsAura	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	MisslesForm	MissleMoveKind	MissleSpeed	MissleLifeTime	MissleHeight	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	AttackTargetType	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	AddBaseDamage	SkillType	InitialStatus	SkillSeries	DamageType	DamageTargetType	DamageVal	NpcPercent	SkillDesc	SkillLevel	IncorBuffId	IncorBAvailRating	IncorBTarget	CorBuffId	CorBAvailRating	CorBTarget	Group	Category	Category1	Category2	Category3	Barrier	AddCriProb	CriDamage	MostAffNum	CastSpeed	DoHurt	ToolTipsView	ReqView	DescView	SummonNpcId	TrapId	AddToListInit	IsTalismanSkill	IsSwitchSkill	CostItem	Threat	CommonCoolDown	LevelUpBuffId	CostSkillExp	TargetFilterInfo	InvokeHideSkillId
噬魂	用于噬魂	2138		0		\spr\skill\monster\shihun1.spr								800				7	5	0	10	10	28		1	1	3							10000	0	81		1											1														-1	3	-1	6,10	0,1	10,30	100,100		1							1001	0				0	0	200		0																
震慑	用于白虎王	2139		4		\spr\skill\monster\zhenshe.spr								800												1	3							10000	0	64		1											1														-1	3	-1						1	3825	100	2				1001	0				0	-1000	100		0																
破金咒	用于洪霸天	2140		0										800												1	3							6000	0	81		1											1														-1	3	-1						1	3826	100	2				1001	0				0	-1000	100		0																
中毒	用于灵蛇皇	2141		0										150												1	3							6000	0	81		1											1														-1	3	-1						1	3827	100	2				1001	0				0	-1000	100		0																
毒牙	用于灵蛇皇	2142		0										0												1									0	81		0											1														-1	3	-1	7	0	5	0		1							1001	0				0	-1000	100		0																
陷地	用于地灵	2143		0										700												1	3							10000	0	81		1											1														-1	3	-1						1	3828	100	2				1001	0				0	-1000	100		0																
迷惑	用于六尾灵狐	2144		0										700												1	3							10000	0	81		1											1														-1	3	-1						1	3829	100	2				1001	0				0	-1000	100		0																
攻击	龙目鱼怪	2145		0										700												1	3								0	81		1											1														-1	3	-1	1	0	0	100		1	3830	50	2				1001	0				0	0	200		0	10															
冰雾	龙目鱼怪	2146		4										700												1	3							5000	0	64		1											1														-1	3	-1						1	3831	100	2				1001	0				0	-1000	200		0																
绞杀		2147		0										150												1	3							20000	0	81		1											1														-1	3	-1						1	3832	100	2				1001	0				0	0	200		0																
猛击		2148		0										150				7	5	0	10	10	29		1	1	3							5000	0	81		1											1														-1	3	-1	0	0	100	100		1							1001	0				0	0	200		0	10															
boss治疗		2149		0		\spr\skill\monster\zhiliao.spr								0												1	3							20000	0	3		0											1														1	3	-1	8	0	-200	0		1							1001	0				0	-1000	200		0																
boss瞬移		2150		0										1000												1	3							20000	0	81		1											1														0	3	-1						1	3833	100	2				1001	0				0	-1000	200		0																
boss吸血		2151		0										700												1	3							20000	0	81		1											1														-1	3	-1						1	3834	100	2				1001	0				0	-1000	200		0																
boss狂暴		2152		0										0												1	3							30000	0	3		0											1														0	3	-1						1				38,353,836	50,50	1,1	1001	0				0	-1000	200		0																
水刃		2153		4										170												1								0	0	64		0											1														-1	3	-1	2	0	50	0		1	3842	100	2				1001	0				0	-1000	200		0																
幽海隐龙召唤漩涡		2154		0										0												1	3							10000	0	3		0											1														0	3	-1						1	3840	100	1				1001	0				0	-1000	200		0																
幽海隐龙召唤虾兵蟹将		2155		0										0												1	3							120000	0	3		0											1														0	3	-1						1	3843	100	1				1001	0				0	-1000	200		0																
幽海隐龙召唤夜叉		2156		0										0												1	3							120000	0	3		0											1														0	3	-1						1	3844	100	1				1001	0				0	-1000	200		0																
boss陨石		2157		6										1000												1	3							45000	0	0		0											1														0	3	0						1							1001	0				0	-1000	200		0						314										
陨石		2158		8										300												1						0	0	0	0	64		1											1														-1	3	-1	3	0	0	100		1							1001	0				0	-1000	200		0																
boss召唤		2159		0										0												1	3							120000	0	3		0											1														0	3	-1						1	3847	100	1				1001	0				0	-1000	200		0																
boss狂暴术		2160		4										1400												1	3							10000	0	64		0											1														0	3	-1						1	3846	100	1				1001	0				0	-1000	200		0																
boss牺牲		2161		4										1400												1	3							60000	0	32		0											1														0	3	-1						1	3848	100	1				1001	0				0	-1000	200		0																
boss牺牲		2162		4										1400												1	3							0	0	32		0											1														0	3	-1	8	0	-10000	0		1							1001	0				0	-1000	200	1	0																
死亡技能		2163		4										1400												1	3							0	0	32		0											1														0	3	-1						1							1001	0				0	-1000	200	1	0																
boss魅惑		2164		0										700												1	3							60000	0	65		0											1														-1	3	-1						1	3851	100	2				1001	0				0	-1000	200	1	0																
雷击	飞兔小仙的技能	2165		0										1400												1	3							15000	0	67		0											1														-1	3	-1						1				38,763,876	30,70	1,2	1001	0				0	-1000	200	1	0																
冲撞	野猪王的技能	2166		0										1400												1	3							30000	0	65		0											1														-1	3	-1						1	3877	100	2				1001	0				0	-1000	200	1	0																
召唤	血狼王的技能	2167		0		spr\skill\monster\zhaohuan.spr								0												1	3							300000	0	3		0											1														0	3	-1						1	3878	100	1				1001	0				0	-1000	200		0																
召唤	偷天的技能	2168		0		spr\skill\monster\zhaohuan.spr								0												1	3							600000	0	3		0											1														0	3	-1						1	3880	100	1				1001	0				0	-1000	200		0																
无敌光环	偷天分身的技能	2169		0										1000												1								0	0	32		0											1														0	3	-1						1	3881	100	1				1001	0				0	-1000	200		0																
攻击	用于普通怪物，火近	2170		0										150												1	3								1	81		1											1														-1	3	-1	3	0	0	100		1							1001	0				0	0	200		0	5															
boss陨石		2171		6										1000												1	3							15000	0	0		0											1														0	3	0						1							1001	0				0	-1000	200		0						314										
陨石		2172		8										300												1						0	0	0	0	64		1											1														-1	3	-1	3	0	0	100		1	3823	100	2				1001	0				0	-1000	200		0																
攻击	用于高后仰怪物	2173		0										150												1	3								1	81		1											1														-1	3	-1	1	0	0	100		1							1001	0				0	0	200		300	50															
踏罡步斗		2174		0	tagangbudou									0																				600000	0	3		0											7														0	3	2174						1	725	100	1									0	-1000	100		1000				消耗100蕴魂，为自己附加步罡效果，增加攻击和咒法上下限各1点，持续10分钟。										100		
踏罡步斗		2175		0	tagangbudou									0																				600000	0	3		0											7														0	3	2174						2	726	100	1									0	-1000	100		1000				消耗600蕴魂，为自己附加步罡效果，增加攻击和咒法上下限各2点，持续10分钟。										600		
踏罡步斗		2176		0	tagangbudou									0																				600000	0	3		0											7														0	3	2174						3	727	100	1									0	-1000	100		1000				消耗2000蕴魂，为自己附加步罡效果，增加攻击和咒法上下限各3点，持续10分钟。										2000		
踏罡步斗		2177		0	tagangbudou									0																				600000	0	3		0											7														0	3	2174						4	728	100	1									0	-1000	100		1000				消耗5000蕴魂，为自己附加步罡效果，增加攻击和咒法上下限各3点，所有攻击造成致命一击的概率提升1%，持续10分钟。										5000		
踏罡步斗		2178		0	tagangbudou									0																				600000	0	3		0											7														0	3	2174						5	729	100	1									0	-1000	100		1000				消耗10000蕴魂，为自己附加步罡效果，增加攻击和咒法上下限各3点，所有攻击造成致命一击的概率提升2%，持续10分钟。										10000		
踏罡步斗		2179		0	tagangbudou									0																				600000	0	3		0											7														0	3	2174						6	730	100	1									0	-1000	100		1000				消耗20000蕴魂，为自己附加步罡效果，增加攻击和咒法上下限各3点，所有攻击造成致命一击的概率提升2%，命气上限提升5%，持续10分钟。										20000		
踏罡步斗		2180		0	tagangbudou									0																				600000	0	3		0											7														0	3	2174	8,9	0,1	-10000,-10000	0,0		7	730	100	1									0	-1000	100		1000				消耗100000蕴魂，为自己附加步罡效果，增加攻击和咒法上下限各3点，所有攻击造成致命一击的概率提升2%，命气上限提升5%，补满当前命气。持续10分钟。										100000		
