名称	道具种类	具体类别	详细类别	最小类别	对应物件索引	说明文字	动画文件	二级动画文件	品质	档次	爻装	爻装附加概率	价格	系统收购价格	负重	叠加	耐久	套装ID	脚本名	buff目标	Buff1	Buff2	Buff3	SkillID	SkillTarget	Group	CDTime	ActionTime	Log	换装部件	等级需求	职业需求	系需求	灵需求	力需求	体需求	术需求	物攻需求	魔攻需求	是否可修理	是否可以丢弃	ItemBUFF是否直接生效	是否可以交换	是否可拆爻	是否可升级	法宝蕴魂上限	法宝技能BUFF	是否可以出售	是否会死亡掉落	是否唯一	拿起音效	放下音效	使用音效	蕴魂	掉落npcid	显示类型
[魂炼]七翎仙翁杖	0	0	486	4	322	南极仙翁随身手杖，取灵山神木而制，上有七根翎羽缀饰，乃取自七种神鸟颈间。	weapon1	fz9	4	2	1	50	19900	10320	40	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6171									35	80	0.0.0.1.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]九节神杖	0	0	487	4	322	灵山太阳之竹七节所制而成，上空一节，下空一节，以应天地，故称九节。	weapon1	fz10	4	3	1	50	27200	11620	44	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6172									36	90	0.0.0.1.0.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]玄凛法杖	0	0	488	4	322	取意幽冥冷月，通天教主为截教入室天师所制之法杖。	weapon1	fz3	4	1	1	50	1040	1350	3	0	6100	22	1	-1|-1|-1|-1|-1|-1|-1	6173									32		0.0.0.1.0.0				11	13312			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]太白法杖	0	0	489	4	322	天有五星，地有五行！截教天师以金星太白天行之数秘制而成。	weapon1	fz5	4	2	1	50	5220	3950	11	0	8100	23	1	-1|-1|-1|-1|-1|-1|-1	6174									33		0.0.0.1.0.0				38	50176			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]地玄法杖	0	0	490	4	322	修行高深，通晓地玄之人，方可以使用此装备。	weapon1	fz7	4	2	1	50	12690	6550	18	0	10100	24	1	-1|-1|-1|-1|-1|-1|-1	6175									34		0.0.0.1.0.0				75	81920			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]洞神法杖	0	0	491	4	322	“始入仙阶，授以洞神神宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz11	4	3	1	50	18250	9150	34	0	12100	25	1	-1|-1|-1|-1|-1|-1|-1	6176									35		0.0.0.1.0.0				173	169984			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]洞玄法杖	0	0	492	4	322	“既进中境，授以洞玄灵宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz12	4	3	1	50	27200	11620	44	0	14000	26	1	-1|-1|-1|-1|-1|-1|-1	6177									36		0.0.0.1.0.0				334	316416			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]洞真法杖	0	0	493	4	322	“即登上境，授以洞真天宝经”，只有修真达到此境界之人才能使用此杖。	weapon1	fz13	4	3	1	50	35630	12920	48	0	15000	27	1	-1|-1|-1|-1|-1|-1|-1	6178									36		0.0.0.1.0.0				403	379904			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]通天法杖	0	0	494	4	322	截教师尊通天教主所制，传言深藏于截教碧游宫内。	weapon1	fz14	4	3	1	50	35630	12920	48	0	15000	28	1	-1|-1|-1|-1|-1|-1|-1	6179									37		0.0.0.1.0.0				419	398336			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]铁木弓	0	0	495	6	323	树中极品铁木所制长弓，弓身偏硬很难拉动。	weapon1	g3	4	1	1	50	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6203									32	20	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]铜石弓	0	0	496	6	323	南方特产铜石，非铜非石，坚硬异常。九黎族常用其制成弓箭。	weapon1	g4	4	1	1	50	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6204									33	30	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]霸王弓	0	0	497	6	323	霸王天下挥弓进。持此弓，隐有霸王之气魄。	weapon1	g5	4	1	1	50	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6205									33	40	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]飞云弓	0	0	498	6	323	世间名弓，弓身上面似乎有一层淡淡的红云浮动。	weapon1	g6	4	2	1	50	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6206									34	50	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]凤羽弓	0	0	499	6	323	用火凤的羽毛所装饰的神弓，相传有神兽庇佑。	weapon1	g7	4	2	1	50	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6207									34	60	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]天穹弓	0	0	500	6	323	天穹弓，散发出如天穹般神秘遥远的气息，而制此弓者，始终是个谜。	weapon1	g8	4	2	1	50	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6208									35	70	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]沉月弓	0	0	501	6	323	蚩尤在时，其下羽族族长所持之弓，此弓有穿月之力。	weapon1	g9	4	2	1	50	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6209									35	80	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]落日弓	0	0	502	6	323	箭神后羿所持之弓，曾持此弓射落九个太阳。	weapon1	g10	4	3	1	50	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6210									36	90	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]铁木弓	0	0	503	6	323	树中极品铁木所制长弓，弓身偏硬很难拉动。	weapon1	g3	4	1	1	50	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6211									32	20	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]铜石弓	0	0	504	6	323	南方特产铜石，非铜非石，坚硬异常。九黎族常用其制成弓箭。	weapon1	g4	4	1	1	50	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6212									33	30	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]霸王弓	0	0	505	6	323	霸王天下挥弓进。持此弓，隐有霸王之气魄。	weapon1	g5	4	1	1	50	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6213									33	40	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]飞云弓	0	0	506	6	323	世间名弓，弓身上面似乎有一层淡淡的红云浮动。	weapon1	g6	4	2	1	50	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6214									34	50	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]凤羽弓	0	0	507	6	323	用火凤的羽毛所装饰的神弓，相传有神兽庇佑。	weapon1	g7	4	2	1	50	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6215									34	60	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]天穹弓	0	0	508	6	323	天穹弓，散发出如天穹般神秘遥远的气息，而制此弓者，始终是个谜。	weapon1	g8	4	2	1	50	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6216									35	70	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]沉月弓	0	0	509	6	323	蚩尤在时，其下羽族族长所持之弓，此弓有穿月之力。	weapon1	g9	4	2	1	50	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6217									35	80	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]落日弓	0	0	510	6	323	箭神后羿所持之弓，曾持此弓射落九个太阳。	weapon1	g10	4	3	1	50	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6218									36	90	0.0.0.0.0.1								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]流云战弓	0	0	511	6	323	传说后羿制弓，嫦娥缝甲，谓之“流云逐日”。后人依据后羿所留之法仿制。	weapon1	g3	4	1	1	50	1040	1350	5	0	6100	29	1	-1|-1|-1|-1|-1|-1|-1	6219									32		0.0.0.0.0.1			10240	14				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]朱兽战弓	0	0	512	6	323	“诛凿齿于畴华之畴，杀九婴于凶水之上。”后羿曾诛杀恶兽以兽骨制成此弓。	weapon1	g5	4	2	1	50	5220	3950	23	0	8100	30	1	-1|-1|-1|-1|-1|-1|-1	6220									33		0.0.0.0.0.1			37888	45				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]翻云战弓	0	0	513	6	323	白苗杰出猎手方可使用此装备，具有翻云之力。	weapon1	g7	4	2	1	50	12690	6550	35	0	10100	31	1	-1|-1|-1|-1|-1|-1|-1	6221									34		0.0.0.0.0.1			72704	89				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]怒天战弓	0	0	514	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g11	4	3	1	50	18250	9150	68	0	12100	32	1	-1|-1|-1|-1|-1|-1|-1	6222									35		0.0.0.0.0.1			157696	175				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]亢天战弓	0	0	515	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g12	4	3	1	50	27200	11620	88	0	14000	33	1	-1|-1|-1|-1|-1|-1|-1	6223									36		0.0.0.0.0.1			302080	326				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]破天战弓	0	0	516	6	323	蚩尤秘密制造对抗黄帝的三张神弓之一，有诛神灭仙之力。	weapon1	g13	4	3	1	50	35630	12920	95	0	15000	34	1	-1|-1|-1|-1|-1|-1|-1	6224									36		0.0.0.0.0.1			371712	387				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]羿神战弓	0	0	517	6	323	“羿神一怒天可裂，振臂弯弓射九阳”，后羿成名后所制宝弓，羿神装之一。	weapon1	g14	4	3	1	50	35630	12920	95	0	15000	35	1	-1|-1|-1|-1|-1|-1|-1	6225									37		0.0.0.0.0.1			392192	401				1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]紫铜钺	0	0	518	5	324	金属中掺入紫铜所锻造的钺，十分锋利。	weapon1	y3	4	1	1	50	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6247									2	20	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]离人钺	0	0	519	5	324	离人是兽使中一位杰出勇士，他死后族人纪念他制成此钺。	weapon1	y4	4	1	1	50	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6248									3	30	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]虎爪钺	0	0	520	5	324	钺身呈虎爪形，挥动似有虎吼之声，因此得名。	weapon1	y5	4	1	1	50	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6249									3	40	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]麟角钺	0	0	521	5	324	据说用麒麟角所制，世间罕有，所配者百邪不侵。	weapon1	y6	4	2	1	50	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6250									4	50	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]霞光钺	0	0	522	5	324	此钺乃九黎采天火淬炼而成，舞动间有霞光闪耀，令敌人眼花缭乱。	weapon1	y7	4	2	1	50	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6251									4	60	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]落魂钺	0	0	523	5	324	又名夺魂钺，始现于初次封神大战，后不知所踪。	weapon1	y8	4	2	1	50	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6252									5	70	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]七宝钺	0	0	524	5	324	钺身共镶七颗辟邪宝珠，相传为瑶池圣母赠与龙吉公主的护身法宝。	weapon1	y9	4	2	1	50	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6253									5	80	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[气炼]混天钺	0	0	525	5	324	聚九天之灵气所制成的宝钺，一直为瑶池之宝，后落入九黎族手中。	weapon1	y10	4	3	1	50	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6254									6	90	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]紫铜钺	0	0	526	5	324	金属中掺入紫铜所锻造的钺，十分锋利。	weapon1	y3	4	1	1	50	2410	2520	13	0	7000		1	-1|-1|-1|-1|-1|-1|-1	6255									2	20	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]离人钺	0	0	527	5	324	离人是兽使中一位杰出勇士，他死后族人纪念他制成此钺。	weapon1	y4	4	1	1	50	3840	3820	23	0	8000		1	-1|-1|-1|-1|-1|-1|-1	6256									3	30	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]虎爪钺	0	0	528	5	324	钺身呈虎爪形，挥动似有虎吼之声，因此得名。	weapon1	y5	4	1	1	50	7220	5120	28	0	9000		1	-1|-1|-1|-1|-1|-1|-1	6257									3	40	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]麟角钺	0	0	529	5	324	据说用麒麟角所制，世间罕有，所配者百邪不侵。	weapon1	y6	4	2	1	50	12140	6420	33	0	10000		1	-1|-1|-1|-1|-1|-1|-1	6258									4	50	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]霞光钺	0	0	530	5	324	此钺乃九黎采天火淬炼而成，舞动间有霞光闪耀，令敌人眼花缭乱。	weapon1	y7	4	2	1	50	13760	7720	43	0	11000		1	-1|-1|-1|-1|-1|-1|-1	6259									4	60	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]落魂钺	0	0	531	5	324	又名夺魂钺，始现于初次封神大战，后不知所踪。	weapon1	y8	4	2	1	50	14350	9020	65	0	12000		1	-1|-1|-1|-1|-1|-1|-1	6260									5	70	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]七宝钺	0	0	532	5	324	钺身共镶七颗辟邪宝珠，相传为瑶池圣母赠与龙吉公主的护身法宝。	weapon1	y9	4	2	1	50	19900	10320	80	0	13000		1	-1|-1|-1|-1|-1|-1|-1	6261									5	80	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[魂炼]混天钺	0	0	533	5	324	聚九天之灵气所制成的宝钺，一直为瑶池之宝，后落入九黎族手中。	weapon1	y10	4	3	1	50	27200	11620	88	0	14000		1	-1|-1|-1|-1|-1|-1|-1	6262									6	90	0.0.0.0.1.0								1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]霸王战钺	0	0	534	5	324	传言蚩尤年少，怒斩恶虎。以虎牙为锋，制霸王钺。	weapon1	y3	4	1	1	50	1040	1350	5	0	6100	36	1	-1|-1|-1|-1|-1|-1|-1	6263									2		0.0.0.0.1.0		9			7168			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]青龙战钺	0	0	535	5	324	兽使通灵，此钺为“五尊”之一青龙所授。	weapon1	y5	4	2	1	50	5220	3950	23	0	8100	37	1	-1|-1|-1|-1|-1|-1|-1	6264									3		0.0.0.0.1.0		32			26624			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]覆雨战钺	0	0	536	5	324	青苗杰出巫者方可使用此装备，具有覆雨之效。	weapon1	y7	4	2	1	50	12690	6550	35	0	10100	38	1	-1|-1|-1|-1|-1|-1|-1	6265									4		0.0.0.0.1.0		62			53248			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]御兽战钺	0	0	537	5	324	九黎族神兵之一，只有完全拥有对野兽控制能力的兽使方可使用。	weapon1	y11	4	3	1	50	18250	9150	68	0	12100	39	1	-1|-1|-1|-1|-1|-1|-1	6266									5		0.0.0.0.1.0		137			116736			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]御灵战钺	0	0	538	5	324	九黎族神兵之一，只有完全拥有对灵兽控制能力的兽使方可使用。	weapon1	y12	4	3	1	50	27200	11620	88	0	14000	40	1	-1|-1|-1|-1|-1|-1|-1	6267									6		0.0.0.0.1.0		268			210944			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]御魂战钺	0	0	539	5	324	九黎族神兵之一，只有完全拥有对万物控制能力的兽使方可使用。	weapon1	y13	4	3	1	50	35630	12920	95	0	15000	41	1	-1|-1|-1|-1|-1|-1|-1	6268									6		0.0.0.0.1.0		331			250880			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
[神炼]尤魂战钺	0	0	540	5	324	上古神兵之一，九黎族领袖蚩尤所持兵刃。	weapon1	y14	4	3	1	50	35630	12920	95	0	15000	42	1	-1|-1|-1|-1|-1|-1|-1	6269									7		0.0.0.0.1.0		342			262144			1	1	0	1	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
黄铜刀	0	0	541	1	319	任务奖励。黄铜所制单刀，轻便顺手，军中十分常见，但较易损坏。	weapon1	dd2	0	1	1	10	40	20	8	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6002									2	10	1.0.0.0.0.0								1	1	0	0	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
黄铜枪	0	0	542	2	320	任务奖励。这种长枪使用硬木为杆，以黄铜为料制成枪头，枪头锐利，能用于实战。	weapon1	cd2	0	1	1	10	40	20	8	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6046									32	10	0.1.0.0.0.0								1	1	0	0	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
青竹剑	0	0	543	3	321	任务奖励。山间青竹制成的普通法剑。	weapon1	fj2	0	1	1	10	40	20	3	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6092									2	10	0.0.1.0.0.0								1	1	0	0	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
木杖	0	0	544	4	322	任务奖励。普通木杖，与其说是法杖，不如说是防身之杖。	weapon1	fz2	0	1	1	10	40	20	3	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6136									32	10	0.0.0.1.0.0								1	1	0	0	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
乌木弓	0	0	545	6	323	任务奖励。南方特产乌木所制成的弓。	weapon1	g2	0	1	1	10	40	20	5	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6182									32	10	0.0.0.0.0.1								1	1	0	0	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
石钺	0	0	546	5	324	任务奖励。普通石质钺。	weapon1	y2	0	1	1	10	40	20	5	0	6000		1	-1|-1|-1|-1|-1|-1|-1	6226									2	10	0.0.0.0.1.0								1	1	0	0	1	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
冷月战刀	0	0	547	1	319	任务奖励。华夏总兵柏鉴曾用宝刀，后建立玄风骑，将其复制若干，授予弟子，成为玄风骑必备之刃。	weapon1	dd3	2	1	0	0	600	690	8	0	6100	1	1	-1|-1|-1|-1|-1|-1|-1	6004									2		1.0.0.0.0.0		4	16384					1	1	0	0	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
怒焰战枪	0	0	548	2	320	任务奖励。传说为炎帝以红莲真火淬制而成的宝枪，赠与少年刑天。后人依古卷仿制而成。	weapon1	cd3	2	1	0	0	600	690	8	0	6100	8	1	-1|-1|-1|-1|-1|-1|-1	6048									32		0.1.0.0.0.0			16384	19				1	1	0	0	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
清风法剑	0	0	549	3	321	任务奖励。取意清风明月，原始天尊为阐教入室真人所制之法剑。	weapon1	fj3	2	1	0	0	600	690	3	0	6100	15	1	-1|-1|-1|-1|-1|-1|-1	6094									2		0.0.1.0.0.0		4			13312			1	1	0	0	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
玄凛法杖	0	0	550	4	322	任务奖励。取意幽冥冷月，通天教主为截教入室天师所制之法杖。	weapon1	fz3	2	1	0	0	600	690	3	0	6100	22	1	-1|-1|-1|-1|-1|-1|-1	6138									32		0.0.0.1.0.0				11	13312			1	1	0	0	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
流云战弓	0	0	551	6	323	任务奖励。传说后羿制弓，嫦娥缝甲，谓之“流云逐日”。后人依据后羿所留之法仿制。	weapon1	g3	2	1	0	0	600	690	5	0	6100	29	1	-1|-1|-1|-1|-1|-1|-1	6184									32		0.0.0.0.0.1			10240	14				1	1	0	0	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
霸王战钺	0	0	552	5	324	任务奖励。传言蚩尤年少，怒斩恶虎。以虎牙为锋，制霸王钺。	weapon1	y3	2	1	0	0	600	690	5	0	6100	36	1	-1|-1|-1|-1|-1|-1|-1	6228									2		0.0.0.0.1.0		9			7168			1	1	0	0	0	1			1	1	0	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi	set:TaharezLook sd:PickWuqi		0	0
